,CAD,HKD,ISK,PHP,DKK,HUF,CZK,GBP,RON,SEK,IDR,INR,BRL,RUB,HRK,JPY,THB,CHF,EUR,MYR,BGN,TRY,CNY,NOK,NZD,ZAR,USD,MXN,SGD,AUD,ILS,KRW,PLN
2018-02-28,1.2778778451,7.8266743082,101.277222859,52.1049615196,6.0966923203,257.0247257246,20.8105452759,0.72388243,3.8177501228,8.2628950385,13749.0011462256,65.1899459636,3.2434092026,56.2911413132,6.0999672507,107.0247257246,31.4303258556,0.9431799574,0.8187326019,3.9241853611,1.6012772229,3.8030948092,6.327574914,7.8723595874,1.3840674636,11.7633044048,1.0,18.784755199,1.3232356312,1.2802521696,3.4802685443,1080.931717701,3.4207466841
2018-03-01,1.2861720483,7.8270479007,101.6350340974,51.9587544162,6.1186426752,257.8095472845,20.8972146907,0.7273026046,3.8265549256,8.3136143291,13803.4343932298,65.1750061622,3.2651384438,56.8390436283,6.1194643004,106.7948401939,31.5701257087,0.9464300386,0.8216251746,3.9285186098,1.6069345165,3.8152164982,6.3503409744,7.9368991866,1.3857530195,11.9299975351,1.0,18.927286172,1.326924657,1.2937309999,3.4834442527,1087.4127023252,3.4387478432
2018-03-02,1.2880116959,7.8295159194,100.6335282651,52.0086094867,6.0493014945,254.9382716049,20.6375893437,0.7254710851,3.7845191683,8.2556042885,13777.9970760234,65.2375730994,3.2566601689,57.1678849903,6.046539961,105.4012345679,31.4896036387,0.935022742,0.8122157245,3.9203216374,1.588531514,3.817251462,6.3451104613,7.8117283951,1.3819038337,11.945094217,1.0,18.9279564652,1.3207439896,1.2902046784,3.4525666017,1084.1780376868,3.4067576348
2018-03-03,1.2880116959,7.8295159194,100.6335282651,52.0086094867,6.0493014945,254.9382716049,20.6375893437,0.7254710851,3.7845191683,8.2556042885,13777.9970760234,65.2375730994,3.2566601689,57.1678849903,6.046539961,105.4012345679,31.4896036387,0.935022742,0.8122157245,3.9203216374,1.588531514,3.817251462,6.3451104613,7.8117283951,1.3819038337,11.945094217,1.0,18.9279564652,1.3207439896,1.2902046784,3.4525666017,1084.1780376868,3.4067576348
2018-03-04,1.2880116959,7.8295159194,100.6335282651,52.0086094867,6.0493014945,254.9382716049,20.6375893437,0.7254710851,3.7845191683,8.2556042885,13777.9970760234,65.2375730994,3.2566601689,57.1678849903,6.046539961,105.4012345679,31.4896036387,0.935022742,0.8122157245,3.9203216374,1.588531514,3.817251462,6.3451104613,7.8117283951,1.3819038337,11.945094217,1.0,18.9279564652,1.3207439896,1.2902046784,3.4525666017,1084.1780376868,3.4067576348
2018-03-05,1.293085236,7.8327780938,100.5119037946,51.9647355164,6.0508653612,254.9443406192,20.6419111075,0.7237344601,3.7879255708,8.2622084992,13762.5010156821,65.1072560332,3.2579832616,57.120338019,6.037458357,105.6471926546,31.4203298936,0.9384090355,0.8125457057,3.905013407,1.5891768912,3.814008288,6.3402941415,7.8276590558,1.3834403185,11.8774681076,1.0,18.8987568051,1.3194117169,1.2908913626,3.4598196149,1079.6213537011,3.405297798
2018-03-06,1.2886149384,7.8332124728,99.669647893,51.8572234308,6.0022560632,252.2842639594,20.4496011603,0.718435259,3.7545725566,8.2052211748,13721.9966159052,64.9299008944,3.2170655064,56.2967528805,5.9846104262,106.2283458223,31.3197969543,0.9367496576,0.8057368463,3.8934815889,1.5758601241,3.7880106357,6.3280960438,7.7455483039,1.3685440335,11.7193618564,1.0,18.6656997825,1.3153654017,1.2762871646,3.4570139392,1061.09096769,3.369188623
2018-03-07,1.293065958,7.8356285737,99.6214866715,52.0020939035,6.0,251.0590319723,20.4727389869,0.7208907143,3.7533220585,8.2453893855,13757.0024965773,64.8932914553,3.2289602964,56.8612386245,5.9821212853,105.8307159539,31.3103003946,0.9400821454,0.8053475074,3.9036804381,1.5750986551,3.7973745671,6.3206893775,7.7937505033,1.374164452,11.9042441814,1.0,18.8497221551,1.3145687364,1.2812273496,3.4612225175,1069.2679391157,3.3775469115
2018-03-08,1.2916834393,7.8380162628,99.4283874084,52.0457290073,5.9983093149,251.2036067949,20.4709765719,0.7202721198,3.7507447065,8.2258272281,13779.0033008614,65.1300217374,3.2413654295,56.8944529426,5.9870380807,106.1347717575,31.3348361646,0.9444489172,0.8050881572,3.906529265,1.5745914178,3.8101602125,6.3357217615,7.8202238145,1.3768617664,11.8887368167,1.0,18.692858868,1.31543354,1.2810562757,3.449963771,1071.8380162628,3.3847516303
2018-03-09,1.2893987471,7.8406964446,99.9918639655,52.1536083313,6.060857538,253.7873240583,20.7094622081,0.7232365145,3.7889512652,8.2701163453,13812.3667724351,65.1952648279,3.2625498332,57.0427141811,6.0495484501,106.8342689773,31.3546497437,0.9515092344,0.8136034497,3.9138393947,1.5912456269,3.8189732324,6.3375640713,7.806362379,1.3775120007,11.899519974,1.0,18.6160605321,1.3183630299,1.2832153608,3.4452038077,1070.3034740867,3.4185989749
2018-03-10,1.2893987471,7.8406964446,99.9918639655,52.1536083313,6.060857538,253.7873240583,20.7094622081,0.7232365145,3.7889512652,8.2701163453,13812.3667724351,65.1952648279,3.2625498332,57.0427141811,6.0495484501,106.8342689773,31.3546497437,0.9515092344,0.8136034497,3.9138393947,1.5912456269,3.8189732324,6.3375640713,7.806362379,1.3775120007,11.899519974,1.0,18.6160605321,1.3183630299,1.2832153608,3.4452038077,1070.3034740867,3.4185989749
2018-03-11,1.2893987471,7.8406964446,99.9918639655,52.1536083313,6.060857538,253.7873240583,20.7094622081,0.7232365145,3.7889512652,8.2701163453,13812.3667724351,65.1952648279,3.2625498332,57.0427141811,6.0495484501,106.8342689773,31.3546497437,0.9515092344,0.8136034497,3.9138393947,1.5912456269,3.8189732324,6.3375640713,7.806362379,1.3775120007,11.899519974,1.0,18.6160605321,1.3183630299,1.2832153608,3.4452038077,1070.3034740867,3.4185989749
2018-03-12,1.2828808324,7.8399447244,100.0650300764,52.0809624451,6.0556007153,253.5278816453,20.6860673061,0.7201268086,3.7894651276,8.2558120631,13767.9970736466,65.0125995773,3.2585758413,56.9404974801,6.0518614859,106.5192651601,31.3298650626,0.9495204032,0.8128759551,3.9044870753,1.589822793,3.8377499594,6.3311656641,7.7747520728,1.3700211348,11.8487237848,1.0,18.6811900504,1.3145829946,1.2714192814,3.4443179971,1066.6233132824,3.4151357503
2018-03-13,1.283729197,7.838988528,99.4506382291,51.9397317822,6.0176118921,251.9873969947,20.5776377444,0.7161900145,3.7662788819,8.2055259331,13712.9988689611,64.8602359024,3.2430117951,56.7980287607,6.0116335434,106.8912586848,31.2102116659,0.9444175149,0.8078849572,3.8933591857,1.5800613993,3.8634674422,6.3229116174,7.7401841978,1.3606398449,11.7779124253,1.0,18.5151074487,1.3107125545,1.2670059783,3.4378736468,1063.8552270157,3.4027306512
2018-03-14,1.2929905409,7.8404074703,99.523001051,52.0090548953,6.022556391,251.9443770717,20.5732072116,0.7165494381,3.7695044062,8.1861912847,13728.9999191527,64.8374969682,3.2536179158,56.9920769666,6.0173013178,106.5324601827,31.1302449673,0.9462365591,0.8084727949,3.8970005659,1.5812110922,3.8745250222,6.313283208,7.7393483709,1.3625192012,11.762794082,1.0,18.5774921174,1.3091599968,1.2647748403,3.4306734578,1062.3089983022,3.397445226
2018-03-15,1.298517138,7.8415849607,99.748804797,52.0427842152,6.0357345434,252.0622315858,20.5947654161,0.7169597277,3.7803257435,8.1794830241,13756.9970018637,64.950166113,3.288145207,57.2354752451,6.0317640386,106.0692002269,31.165221619,0.9471679767,0.8103071064,3.9154849688,1.5847986387,3.8973340896,6.3176403857,7.7042379062,1.3706344705,11.8565756422,1.0,18.689166194,1.3112389596,1.2750182319,3.4366744996,1065.2378251357,3.4131755935
2018-03-16,1.3077798553,7.8429395984,99.7479879685,51.9543126575,6.0552800585,252.8574912609,20.6609218763,0.7174457361,3.7927810747,8.1940492643,13760.3772051053,64.9272416877,3.2894886595,57.6334444354,6.0408096903,105.8531826681,31.199902447,0.951304772,0.8129420372,3.9085440208,1.5899520364,3.9140720267,6.3255019917,7.7156328754,1.3821640517,11.9420372327,1.0,18.7289651248,1.3155028047,1.2893260711,3.4542720104,1067.7424599626,3.4284204536
2018-03-17,1.3077798553,7.8429395984,99.7479879685,51.9543126575,6.0552800585,252.8574912609,20.6609218763,0.7174457361,3.7927810747,8.1940492643,13760.3772051053,64.9272416877,3.2894886595,57.6334444354,6.0408096903,105.8531826681,31.199902447,0.951304772,0.8129420372,3.9085440208,1.5899520364,3.9140720267,6.3255019917,7.7156328754,1.3821640517,11.9420372327,1.0,18.7289651248,1.3155028047,1.2893260711,3.4542720104,1067.7424599626,3.4284204536
2018-03-18,1.3077798553,7.8429395984,99.7479879685,51.9543126575,6.0552800585,252.8574912609,20.6609218763,0.7174457361,3.7927810747,8.1940492643,13760.3772051053,64.9272416877,3.2894886595,57.6334444354,6.0408096903,105.8531826681,31.199902447,0.951304772,0.8129420372,3.9085440208,1.5899520364,3.9140720267,6.3255019917,7.7156328754,1.3821640517,11.9420372327,1.0,18.7289651248,1.3155028047,1.2893260711,3.4542720104,1067.7424599626,3.4284204536
2018-03-19,1.3083922333,7.8427979527,99.5206759282,52.1358355675,6.0511820619,252.6444065318,20.6613047364,0.7116175156,3.792103339,8.1922170769,13777.0005686896,65.1925420424,3.2957185799,57.9787960029,6.0358274433,106.1418474287,31.2096839711,0.9519051101,0.812413681,3.9145340808,1.5889186774,3.947030628,6.3322771955,7.7345844504,1.3864651881,12.0981395727,1.0,18.8375172638,1.3179787148,1.2993744415,3.4673815907,1073.3284588512,3.4260297343
2018-03-20,1.3066145324,7.8441674813,99.7882046269,52.0739654611,6.0675301401,253.4457478006,20.7095144998,0.714524275,3.8011567286,8.1918377322,13761.0052134246,65.1979472141,3.2917888563,57.7114695341,6.0624796351,106.4841968068,31.1999022483,0.9547898338,0.8145975888,3.9174812643,1.5931899642,3.9294558488,6.3330074943,7.7275171065,1.3879928315,11.9573150863,1.0,18.7427500815,1.3175301401,1.297979798,3.4816715543,1071.1388074291,3.4438742261
2018-03-21,1.2979814423,7.8460849748,99.8697704705,52.121927397,6.0626729611,253.4836399154,20.6918443757,0.7114032232,3.7992837376,8.2112160182,13763.1206251017,65.2099951164,3.3006674263,57.481442292,6.0556731239,106.2184600358,31.2103206902,0.9530359759,0.8139345597,3.9193390851,1.5918932118,3.9355363829,6.3299690705,7.7346573336,1.3965489175,11.9870584405,1.0,18.5478593521,1.3183298063,1.3018069347,3.4943024581,1072.1308806772,3.4481523685
2018-03-22,1.2901104255,7.8467846703,99.6265021111,52.4066255278,6.0477427736,253.052939266,20.6227671322,0.7080220851,3.7897856447,8.2169535563,13752.5008119519,65.1047417993,3.3018837285,57.0964598896,6.0437642092,105.3507632348,31.2698928223,0.9476291004,0.8119519324,3.9127963625,1.5880155895,3.9275738876,6.3345241962,7.7385514778,1.3828353361,11.8320883404,1.0,18.4934231893,1.3159304969,1.2970120169,3.4880643066,1080.3182851575,3.4278174732
2018-03-23,1.2852745829,7.8478049571,98.8984286409,52.357038717,6.0325611534,253.4424104973,20.5775149846,0.7069901183,3.7769317998,8.2571683136,13763.9964360927,65.0048598736,3.2987202333,57.1349424915,6.0260813219,105.0866677466,31.1801393164,0.9479183541,0.8099789405,3.917463146,1.5841568119,3.9591770614,6.3158107889,7.7527134295,1.3789081484,11.7612182083,1.0,18.5326421513,1.31346185,1.2941843512,3.481613478,1077.5149846104,3.4231329985
2018-03-24,1.2852745829,7.8478049571,98.8984286409,52.357038717,6.0325611534,253.4424104973,20.5775149846,0.7069901183,3.7769317998,8.2571683136,13763.9964360927,65.0048598736,3.2987202333,57.1349424915,6.0260813219,105.0866677466,31.1801393164,0.9479183541,0.8099789405,3.917463146,1.5841568119,3.9591770614,6.3158107889,7.7527134295,1.3789081484,11.7612182083,1.0,18.5326421513,1.31346185,1.2941843512,3.481613478,1077.5149846104,3.4231329985
2018-03-25,1.2852745829,7.8478049571,98.8984286409,52.357038717,6.0325611534,253.4424104973,20.5775149846,0.7069901183,3.7769317998,8.2571683136,13763.9964360927,65.0048598736,3.2987202333,57.1349424915,6.0260813219,105.0866677466,31.1801393164,0.9479183541,0.8099789405,3.917463146,1.5841568119,3.9591770614,6.3158107889,7.7527134295,1.3789081484,11.7612182083,1.0,18.5326421513,1.31346185,1.2941843512,3.481613478,1077.5149846104,3.4231329985
2018-03-26,1.2889372331,7.8465877045,98.2193215696,52.2278623801,6.001289179,251.9780839578,20.5027797921,0.7029892837,3.7541696882,8.2078801064,13734.0020949158,64.8702763677,3.2980420595,56.9572959471,5.9962936105,105.1244863428,31.1497864797,0.9458544839,0.8057368463,3.9017806784,1.5758601241,3.9854967368,6.2786238015,7.703891709,1.3720892756,11.6781081299,1.0,18.4334058496,1.3112561437,1.293046491,3.4902102973,1077.2621061961,3.40826686
2018-03-27,1.2887039431,7.8468810601,98.3354880414,52.4846477052,6.0188267615,252.7876535229,20.5825791855,0.7105688429,3.7619586296,8.2543632838,13739.9967679379,64.9749515191,3.3169844861,57.2236586942,6.0122818358,105.8823529412,31.2297996122,0.9505494505,0.8080155139,3.8761312217,1.5803167421,3.9939398836,6.2807045895,7.7248707175,1.3769392372,11.6837427279,1.0,18.4150775695,1.3096315449,1.2984809308,3.4915966387,1073.7394957983,3.4095022624
2018-03-28,1.2884336183,7.8476367156,97.9996773673,52.3253750605,6.0100822713,252.0648491692,20.5371834167,0.7066059042,3.7526213905,8.2916599452,13758.6626875302,65.1722051944,3.3282787546,57.5296015486,6.0032263268,106.1461526053,31.2502016454,0.9518470721,0.8065817067,3.8570737216,1.577512502,3.9974995967,6.2889982255,7.7773027908,1.3772382642,11.6977738345,1.0,18.3678819164,1.3077915793,1.3011776093,3.4967736732,1065.8735279884,3.3934505565
2018-03-29,1.2900738576,7.8480642805,98.6121256392,52.2473825177,6.049021995,253.3317100885,20.6355003652,0.7100884668,3.7793198604,8.3469685902,13743.9980521062,65.1700348998,3.3226199172,57.5356708059,6.0322214106,106.44428212,31.2296079864,0.9560100641,0.8116224332,3.8680301924,1.5873711549,3.9750020291,6.2874766659,7.8540702865,1.3877120364,11.8667315965,1.0,18.2817141466,1.3114195276,1.301517734,3.5112409707,1063.9477315153,3.4174174174
2018-03-30,1.2900738576,7.8480642805,98.6121256392,52.2473825177,6.049021995,253.3317100885,20.6355003652,0.7100884668,3.7793198604,8.3469685902,13743.9980521062,65.1700348998,3.3226199172,57.5356708059,6.0322214106,106.44428212,31.2296079864,0.9560100641,0.8116224332,3.8680301924,1.5873711549,3.9750020291,6.2874766659,7.8540702865,1.3877120364,11.8667315965,1.0,18.2817141466,1.3114195276,1.301517734,3.5112409707,1063.9477315153,3.4174174174
2018-03-31,1.2900738576,7.8480642805,98.6121256392,52.2473825177,6.049021995,253.3317100885,20.6355003652,0.7100884668,3.7793198604,8.3469685902,13743.9980521062,65.1700348998,3.3226199172,57.5356708059,6.0322214106,106.44428212,31.2296079864,0.9560100641,0.8116224332,3.8680301924,1.5873711549,3.9750020291,6.2874766659,7.8540702865,1.3877120364,11.8667315965,1.0,18.2817141466,1.3114195276,1.301517734,3.5112409707,1063.9477315153,3.4174174174
2018-04-01,1.2900738576,7.8480642805,98.6121256392,52.2473825177,6.049021995,253.3317100885,20.6355003652,0.7100884668,3.7793198604,8.3469685902,13743.9980521062,65.1700348998,3.3226199172,57.5356708059,6.0322214106,106.44428212,31.2296079864,0.9560100641,0.8116224332,3.8680301924,1.5873711549,3.9750020291,6.2874766659,7.8540702865,1.3877120364,11.8667315965,1.0,18.2817141466,1.3114195276,1.301517734,3.5112409707,1063.9477315153,3.4174174174
2018-04-02,1.2900738576,7.8480642805,98.6121256392,52.2473825177,6.049021995,253.3317100885,20.6355003652,0.7100884668,3.7793198604,8.3469685902,13743.9980521062,65.1700348998,3.3226199172,57.5356708059,6.0322214106,106.44428212,31.2296079864,0.9560100641,0.8116224332,3.8680301924,1.5873711549,3.9750020291,6.2874766659,7.8540702865,1.3877120364,11.8667315965,1.0,18.2817141466,1.3114195276,1.301517734,3.5112409707,1063.9477315153,3.4174174174
2018-04-03,1.2851803705,7.8487162821,98.7162820929,52.0263243419,6.0523236919,253.6886577836,20.6101722457,0.7111065973,3.7869678258,8.3659408515,13760.1153721157,65.0097497563,3.3102047449,57.5914039649,6.0383490413,106.2398440039,31.179720507,0.9566948326,0.812479688,3.8756906077,1.5890477738,3.9784692883,6.2846116347,7.8272668183,1.3782905427,11.822960676,1.0,18.1943451414,1.3092297693,1.299480013,3.526161846,1054.4930126747,3.4194832629
2018-04-04,1.2834799609,7.8490550668,98.9736070381,52.1521668296,6.0686705767,253.8856304985,20.6419029,0.7133675464,3.7960247638,8.4046106224,13766.5037471489,65.1303356142,3.3655913978,57.8093841642,6.0544151189,106.247963506,31.2504072988,0.9592701206,0.8145975888,3.8782176605,1.5931899642,4.0128706419,6.3057184751,7.8482404692,1.3725969371,11.9198435973,1.0,18.3447376996,1.3144346693,1.3015640274,3.5429292929,1064.2310198762,3.4241609645
2018-04-05,1.2772430669,7.8492659054,99.1027732463,52.0636215334,6.0743882545,253.6378466558,20.6582381729,0.7128466558,3.8028548124,8.4127243067,13771.7536704731,64.927406199,3.2995106036,57.6061174551,6.0619902121,107.0636215334,31.2650897227,0.9621533442,0.8156606852,3.8687601958,1.595269168,4.0410277325,6.3052202284,7.8201468189,1.370228385,11.9265089723,1.0,18.0905383361,1.314274062,1.3001631321,3.5358075041,1059.8776508972,3.4291190865
2018-04-06,1.2792218408,7.8481281674,99.1499100866,52.0598332516,6.0874611738,255.4847147294,20.7119503024,0.713544221,3.8119993461,8.4177701488,13773.5000817394,64.9673042341,3.3603890796,57.893575282,6.0683341507,107.3401994442,31.2898479647,0.9643616152,0.8173941475,3.8714239006,1.5986594736,4.0578715056,6.3052149747,7.8355402975,1.3800882786,12.0775707046,1.0,18.2538008828,1.3191106752,1.3024358346,3.5362105607,1071.5628576099,3.4316658493
2018-04-07,1.2792218408,7.8481281674,99.1499100866,52.0598332516,6.0874611738,255.4847147294,20.7119503024,0.713544221,3.8119993461,8.4177701488,13773.5000817394,64.9673042341,3.3603890796,57.893575282,6.0683341507,107.3401994442,31.2898479647,0.9643616152,0.8173941475,3.8714239006,1.5986594736,4.0578715056,6.3052149747,7.8355402975,1.3800882786,12.0775707046,1.0,18.2538008828,1.3191106752,1.3024358346,3.5362105607,1071.5628576099,3.4316658493
2018-04-08,1.2792218408,7.8481281674,99.1499100866,52.0598332516,6.0874611738,255.4847147294,20.7119503024,0.713544221,3.8119993461,8.4177701488,13773.5000817394,64.9673042341,3.3603890796,57.893575282,6.0683341507,107.3401994442,31.2898479647,0.9643616152,0.8173941475,3.8714239006,1.5986594736,4.0578715056,6.3052149747,7.8355402975,1.3800882786,12.0775707046,1.0,18.2538008828,1.3191106752,1.3024358346,3.5362105607,1071.5628576099,3.4316658493
2018-04-09,1.2781209363,7.8491547464,98.5858257477,52.0147919376,6.0524219766,253.6573472042,20.6087451235,0.7078023407,3.7901495449,8.3680104031,13782.6966840052,64.9825260078,3.3720741222,60.2348829649,6.0403120936,107.0058517555,31.2703185956,0.9582249675,0.8127438231,3.8719928479,1.5895643693,4.0651820546,6.3138816645,7.7928315995,1.371180104,12.1230494148,1.0,18.3585825748,1.3132314694,1.3044538362,3.5270643693,1070.1316644993,3.4096228869
2018-04-10,1.2656742982,7.8496885365,98.6166167786,51.9666693633,6.0244316803,252.2611439204,20.49591457,0.705307014,3.7715395195,8.3209287274,13750.9991101044,64.9927190357,3.4026373271,62.6655610388,6.0104360489,107.0139956314,31.2296739746,0.9539681256,0.8089960359,3.8695089394,1.5822344471,4.095299733,6.2892160828,7.8043847585,1.359598738,12.0563061241,1.0,18.2653506998,1.3107353774,1.292452067,3.5039236308,1067.4702693957,3.3921203786
2018-04-11,1.2617086563,7.8498062016,98.1912144703,51.985626615,6.0117086563,251.7280361757,20.4481589147,0.7054263566,3.7651001292,8.306120801,13765.0032299742,65.3048288114,3.4183624031,64.6055394057,5.9964470284,106.7990956072,31.1700581395,0.9572835917,0.8074935401,3.8745155039,1.5792958656,4.1854005168,6.2835109819,7.7691375969,1.3575581395,12.0864018088,1.0,18.2919089147,1.3084625323,1.290374677,3.5165536176,1069.6140180879,3.3846091731
2018-04-12,1.2591901323,7.8498742189,99.0018664286,52.0181773919,6.0416294733,252.6982066055,20.5436987746,0.703927615,3.7827639374,8.4170250751,13769.4960642701,65.2576482999,3.3662257567,61.5884119127,6.0223159945,107.1492331413,31.2001947578,0.9637263653,0.8114907084,3.8764911142,1.5871135276,4.0958370527,6.2851578349,7.788119776,1.3551894831,11.9969163353,1.0,18.1623792908,1.3109632395,1.2897021829,3.5155400471,1071.0541264303,3.3956017204
