DateTime,CAD,HKD,ISK,PHP,DKK,HUF,CZK,GBP,RON,SEK,IDR,INR,BRL,RUB,HRK,JPY,THB,CHF,EUR,MYR,BGN,TRY,CNY,NOK,NZD,ZAR,USD,MXN,SGD,AUD,ILS,KRW,PLN
2018-11-24,0.1690624402,1.0,15.8042257168,6.6950707475,0.8399428166,36.2495356664,2.9215304434,0.0995981404,0.5242973086,1.159910848,1856.8625685244,9.0282202236,0.4863401511,8.4099418035,0.8366333847,14.4162905096,4.2270675507,0.1273793577,0.1125657102,0.5362067607,0.2201560161,0.6753042088,0.8877607303,1.0959960377,0.1885137949,1.7729887322,0.1277845943,2.6000765447,0.1756587908,0.1768182176,0.4774249468,144.6638225064,0.4834584689
2018-11-25,0.1690624402,1.0,15.8042257168,6.6950707475,0.8399428166,36.2495356664,2.9215304434,0.0995981404,0.5242973086,1.159910848,1856.8625685244,9.0282202236,0.4863401511,8.4099418035,0.8366333847,14.4162905096,4.2270675507,0.1273793577,0.1125657102,0.5362067607,0.2201560161,0.6753042088,0.8877607303,1.0959960377,0.1885137949,1.7729887322,0.1277845943,2.6000765447,0.1756587908,0.1768182176,0.4774249468,144.6638225064,0.4834584689
2018-11-26,0.1688412481,1.0,15.8594470564,6.6990979236,0.8392234495,36.3192585427,2.9152138213,0.0994758509,0.5240141273,1.1577396351,1850.0371178548,9.0588374238,0.4927451466,8.5826040987,0.8357703642,14.475963377,4.2227746159,0.1274604639,0.1124783479,0.5352619621,0.2199851529,0.6687850089,0.8871054822,1.0943018469,0.1879400715,1.7695318651,0.1278091467,2.6106899422,0.1755112141,0.1761860842,0.47698693,144.1814950622,0.4827570693
2018-11-27,0.1693523833,1.0,15.9000439788,6.7027142841,0.841428072,36.5430372467,2.922225104,0.1000778087,0.5252991125,1.1594966114,1850.56101219,9.0395696839,0.4962956281,8.5296518905,0.8375714656,14.508508215,4.214188252,0.127527374,0.1127662694,0.5356172262,0.2205482696,0.6688505734,0.8875607528,1.0974977165,0.1877220086,1.7627623225,0.1277416299,2.6137416976,0.1757124009,0.1762649556,0.4760428061,144.2472287689,0.4837898488
2018-11-28,0.1702291459,1.0,16.0311565981,6.7195000453,0.8447604384,36.7233493343,2.9357621592,0.0999060321,0.5274658093,1.1609455665,1856.926455937,9.0167330858,0.4933769586,8.5941037949,0.8395865411,14.5446517526,4.2182546871,0.1276265737,0.1132143828,0.5362738882,0.2214246898,0.6709990037,0.8883253329,1.099141835,0.1880830541,1.7807716692,0.1277511095,2.6104972376,0.1760257223,0.1765578299,0.4768136944,144.1366271171,0.4862897382
2018-11-29,0.1697052022,1.0,15.9747636902,6.6992972451,0.8377152608,36.3075057814,2.9150856553,0.1000639889,0.5223624239,1.1581984328,1833.6895754283,8.9289162307,0.4924560498,8.480432879,0.832528795,14.4805675924,4.2101304475,0.1271245425,0.1122611644,0.5340824895,0.2195603853,0.6595006623,0.8875704439,1.0925031994,0.1860504277,1.742091201,0.1278317879,2.5838029592,0.1751610948,0.1742854577,0.4743932284,143.196973439,0.481780013
2018-11-30,0.1701275169,1.0,15.6891875162,6.7006561547,0.8398554884,36.4227752079,2.9214077501,0.1002442291,0.5244510473,1.1614388133,1828.4780137534,8.9004625722,0.4934440805,8.5619070129,0.8334740183,14.5175631113,4.203441717,0.127629402,0.1125479736,0.534963028,0.2201213267,0.6612531091,0.8879697471,1.0962172626,0.186334425,1.7586521255,0.1278432432,2.5988452578,0.1753609976,0.1751809209,0.4745810402,143.3906202519,0.4828308066
2018-12-01,0.1701275169,1.0,15.6891875162,6.7006561547,0.8398554884,36.4227752079,2.9214077501,0.1002442291,0.5244510473,1.1614388133,1828.4780137534,8.9004625722,0.4934440805,8.5619070129,0.8334740183,14.5175631113,4.203441717,0.127629402,0.1125479736,0.534963028,0.2201213267,0.6612531091,0.8879697471,1.0962172626,0.186334425,1.7586521255,0.1278432432,2.5988452578,0.1753609976,0.1751809209,0.4745810402,143.3906202519,0.4828308066
2018-12-02,0.1701275169,1.0,15.6891875162,6.7006561547,0.8398554884,36.4227752079,2.9214077501,0.1002442291,0.5244510473,1.1614388133,1828.4780137534,8.9004625722,0.4934440805,8.5619070129,0.8334740183,14.5175631113,4.203441717,0.127629402,0.1125479736,0.534963028,0.2201213267,0.6612531091,0.8879697471,1.0962172626,0.186334425,1.7586521255,0.1278432432,2.5988452578,0.1753609976,0.1751809209,0.4745810402,143.3906202519,0.4828308066
2018-12-03,0.1684929188,1.0,15.7309710546,6.7042825707,0.8420921966,36.4227275292,2.9251255431,0.1006037353,0.5251819669,1.1550527563,1826.8092309428,9.0042317892,0.4893866727,8.5135473678,0.8355018902,14.523500536,4.1925181967,0.1277774643,0.112847712,0.5312080348,0.2207075552,0.6709924956,0.8810472268,1.093415336,0.1847994132,1.750087457,0.1278790273,2.5630987982,0.1748123907,0.173266377,0.4755853975,142.2377701292,0.4830897704
2018-12-04,0.1687530173,1.0,15.6728901663,6.7401286614,0.837826004,36.2856597546,2.9079049298,0.0999854049,0.5222126169,1.1484433766,1830.3892400445,9.034590383,0.4899686767,8.5089535315,0.8309663078,14.4469019097,4.1846392204,0.1274039811,0.1122699869,0.5312503508,0.2195776403,0.6852398648,0.8755487196,1.0831022443,0.1841901404,1.74346308,0.128088828,2.6053036342,0.1745798296,0.1734683567,0.4775628431,141.5769442355,0.4807737647
2018-12-05,0.1699757596,1.0,15.7167822312,6.7510006201,0.8414228536,36.4721799425,2.9185410677,0.1002142173,0.5245842494,1.1472236315,1842.7284514347,9.0271153955,0.4926095045,8.5504819888,0.8342071143,14.4664299002,4.1930210271,0.1277185862,0.1127459271,0.5317661649,0.2205084841,0.6815829528,0.8777044929,1.0877727042,0.1848807712,1.762962963,0.1280117256,2.6188849428,0.1749816788,0.1755341338,0.4768363493,142.554822707,0.4828457072
2018-12-06,0.1717511193,1.0,15.6086118034,6.768092569,0.8417259696,36.5121970474,2.9198479739,0.1002943532,0.5249636288,1.1543493216,1858.783791404,9.0781445601,0.5004003654,8.5646731101,0.8341697775,14.4402214979,4.204626194,0.1274853669,0.112778987,0.5331175495,0.2205731428,0.6873540922,0.8823715165,1.0942719552,0.1862770529,1.8021743789,0.1280154282,2.6350020864,0.1754841038,0.1775705151,0.4778107343,143.571033845,0.4836075742
2018-12-07,0.1713816308,1.0,15.6977921815,6.7583777823,0.8399275313,36.4031238044,2.908986564,0.1002464385,0.5230909459,1.1552787343,1851.5528998717,9.0595953458,0.4991560327,8.5392613598,0.8317354219,14.4442193865,4.2039700223,0.1271464902,0.1125289762,0.5330722661,0.2200841717,0.6821394009,0.8804717215,1.0911934823,0.1863254788,1.8080368195,0.1279566988,2.6043143609,0.1753539036,0.1774131839,0.4787545293,143.8874260122,0.4826930435
2018-12-08,0.1713816308,1.0,15.6977921815,6.7583777823,0.8399275313,36.4031238044,2.908986564,0.1002464385,0.5230909459,1.1552787343,1851.5528998717,9.0595953458,0.4991560327,8.5392613598,0.8317354219,14.4442193865,4.2039700223,0.1271464902,0.1125289762,0.5330722661,0.2200841717,0.6821394009,0.8804717215,1.0911934823,0.1863254788,1.8080368195,0.1279566988,2.6043143609,0.1753539036,0.1774131839,0.4787545293,143.8874260122,0.4826930435
2018-12-09,0.1713816308,1.0,15.6977921815,6.7583777823,0.8399275313,36.4031238044,2.908986564,0.1002464385,0.5230909459,1.1552787343,1851.5528998717,9.0595953458,0.4991560327,8.5392613598,0.8317354219,14.4442193865,4.2039700223,0.1271464902,0.1125289762,0.5330722661,0.2200841717,0.6821394009,0.8804717215,1.0911934823,0.1863254788,1.8080368195,0.1279566988,2.6043143609,0.1753539036,0.1774131839,0.4787545293,143.8874260122,0.4826930435
2018-12-10,0.1704467816,1.0,15.6804766865,6.7613095438,0.8359822139,36.1939002946,2.8970800712,0.1010774728,0.5208382335,1.1573311829,1867.2490843722,9.2658624822,0.49868396,8.5008904271,0.827369152,14.4249185175,4.202927769,0.1265078458,0.1120034049,0.5339314315,0.2190562593,0.6776093993,0.8844572875,1.0851449884,0.1857128457,1.8308412576,0.1279638901,2.5908627622,0.1754757345,0.177435794,0.4776049192,144.1954235409,0.4807298142
2018-12-11,0.171351789,1.0,15.7644995165,6.747588099,0.8392853127,36.364045247,2.9060876605,0.1014550116,0.5235005735,1.1578249039,1869.3637978726,9.2002496233,0.4994377853,8.4919715744,0.8314367958,14.4770279083,4.1960330132,0.1264758135,0.1124429352,0.535397036,0.2199158927,0.6892189714,0.8826545528,1.0911237547,0.1858231947,1.8317291475,0.127948816,2.5885375672,0.1756021319,0.1774124632,0.4800301347,144.3958441091,0.4833134684
2018-12-12,0.1710394281,1.0,15.7847857215,6.7326621041,0.8415658507,36.4662374708,2.9163519105,0.1016258329,0.525080897,1.1680177692,1867.3762303677,9.2104224685,0.4947515587,8.4839502554,0.8331548149,14.5073455628,4.1933410754,0.1272479226,0.1127484694,0.535983674,0.2205134565,0.686559255,0.8811856629,1.096647988,0.1868580384,1.8206059103,0.1279244134,2.5665948835,0.1756282908,0.1773758921,0.4803423044,144.3879449336,0.4846605707
2018-12-13,0.1710865624,1.0,15.8102766798,6.7439163091,0.840590971,36.3884103015,2.9085729086,0.101176762,0.5237998716,1.1600959427,1857.6354402441,9.1695100391,0.4964134095,8.4973818452,0.8325732239,14.5332927942,4.1884846233,0.1271015619,0.1126088083,0.5352409265,0.2202403072,0.6865533822,0.8811188811,1.0966746619,0.18652523,1.8155580329,0.1280474759,2.5790907965,0.1755233494,0.1771223945,0.4810423071,143.9771178902,0.4833733095
2018-12-14,0.1712072407,1.0,15.9241448144,6.8029216949,0.8467471191,36.7400871064,2.9255512204,0.1018907086,0.5280600671,1.1638009255,1871.3841756646,9.2125260866,0.5005103893,8.5321772071,0.8382292895,14.5324834407,4.1994828056,0.1276426822,0.1134198349,0.5358293258,0.221826513,0.689581254,0.8833136739,1.1028377643,0.1884243717,1.8395109337,0.1279942836,2.6110493603,0.1761863715,0.1786702659,0.4832138644,145.1966699936,0.4874103983
2018-12-15,0.1712072407,1.0,15.9241448144,6.8029216949,0.8467471191,36.7400871064,2.9255512204,0.1018907086,0.5280600671,1.1638009255,1871.3841756646,9.2125260866,0.5005103893,8.5321772071,0.8382292895,14.5324834407,4.1994828056,0.1276426822,0.1134198349,0.5358293258,0.221826513,0.689581254,0.8833136739,1.1028377643,0.1884243717,1.8395109337,0.1279942836,2.6110493603,0.1761863715,0.1786702659,0.4832138644,145.1966699936,0.4874103983
2018-12-16,0.1712072407,1.0,15.9241448144,6.8029216949,0.8467471191,36.7400871064,2.9255512204,0.1018907086,0.5280600671,1.1638009255,1871.3841756646,9.2125260866,0.5005103893,8.5321772071,0.8382292895,14.5324834407,4.1994828056,0.1276426822,0.1134198349,0.5358293258,0.221826513,0.689581254,0.8833136739,1.1028377643,0.1884243717,1.8395109337,0.1279942836,2.6110493603,0.1761863715,0.1786702659,0.4832138644,145.1966699936,0.4874103983
2018-12-17,0.1713869832,1.0,15.7068062827,6.7840539809,0.842424174,36.4822170067,2.9112881387,0.101428507,0.5252527532,1.159110399,1865.1279563098,9.1637705362,0.5004851959,8.521946651,0.8353042065,14.4926882109,4.1972829031,0.126985918,0.112836252,0.5336252031,0.2206851417,0.6878272251,0.8826277306,1.1039673226,0.1880754649,1.8371095866,0.1279675934,2.5759952157,0.1758891497,0.1782925618,0.4834243546,144.6797707167,0.4833340856
2018-12-18,0.1713832944,1.0,15.6221902536,6.7872235209,0.8392712642,36.3142869987,2.8943760115,0.1008305611,0.5222419529,1.1549181802,1851.3711562669,9.0196232692,0.4986288437,8.5604882215,0.8322244201,14.3701672361,4.1895567344,0.1267869987,0.1123898579,0.5347397051,0.2198120842,0.6831280345,0.8817546305,1.1108051609,0.1860726488,1.8331460169,0.1278659414,2.5657817839,0.1752157885,0.1776883654,0.4811634598,144.3479140442,0.4815680633
2018-12-19,0.1718044397,1.0,15.5533891373,6.7833170852,0.8367902646,36.1829204065,2.8871258726,0.1012068444,0.5227978171,1.1585818178,1845.7513922973,8.977487926,0.498817808,8.6332963548,0.8313443372,14.355509239,4.1809258076,0.1269371701,0.1120561177,0.5340706626,0.219159355,0.6819735323,0.8816911509,1.1135576697,0.1863493237,1.8220548851,0.1278000022,2.5631492251,0.1750652727,0.1779339093,0.4799923802,143.9024663552,0.479969969
2018-12-20,0.1720890793,1.0,15.2742446557,6.7853795689,0.8331325032,35.9073057527,2.8741018432,0.100788816,0.5196255634,1.1439505512,1845.8963716696,8.9200919356,0.491765966,8.6462824117,0.8285915116,14.2745570581,4.1739188646,0.1264225465,0.1115722765,0.5341969028,0.2182130584,0.6729928147,0.8799036016,1.1042308207,0.1883786317,1.8141652162,0.1277614138,2.5411590128,0.1749230151,0.1790735038,0.4800955059,143.3357879234,0.4783772928
2018-12-21,0.1729813804,1.0,15.00537105,6.7749082446,0.8355339719,36.027437114,2.8930937248,0.1009477665,0.5190784173,1.1495501746,1868.2682839495,8.9562259422,0.4934540328,8.7514882284,0.8304538537,14.2086652941,4.1700608719,0.1265777459,0.1118968758,0.5327186465,0.2188479098,0.6774908245,0.8820271238,1.1125682571,0.1893854624,1.8435345985,0.1277190941,2.5461798407,0.1750179035,0.179941366,0.481660102,143.5312416077,0.4794893027
2018-12-22,0.1729813804,1.0,15.00537105,6.7749082446,0.8355339719,36.027437114,2.8930937248,0.1009477665,0.5190784173,1.1495501746,1868.2682839495,8.9562259422,0.4934540328,8.7514882284,0.8304538537,14.2086652941,4.1700608719,0.1265777459,0.1118968758,0.5327186465,0.2188479098,0.6774908245,0.8820271238,1.1125682571,0.1893854624,1.8435345985,0.1277190941,2.5461798407,0.1750179035,0.179941366,0.481660102,143.5312416077,0.4794893027
2018-12-23,0.1729813804,1.0,15.00537105,6.7749082446,0.8355339719,36.027437114,2.8930937248,0.1009477665,0.5190784173,1.1495501746,1868.2682839495,8.9562259422,0.4934540328,8.7514882284,0.8304538537,14.2086652941,4.1700608719,0.1265777459,0.1118968758,0.5327186465,0.2188479098,0.6774908245,0.8820271238,1.1125682571,0.1893854624,1.8435345985,0.1277190941,2.5461798407,0.1750179035,0.179941366,0.481660102,143.5312416077,0.4794893027
2018-12-24,0.1735247709,1.0,14.9061650198,6.7611544444,0.8355397889,35.9225147999,2.9002115064,0.1007598563,0.5195671393,1.1574435703,1862.4380308643,8.9547779183,0.4984053089,8.7395785539,0.8305822581,14.1530231986,4.158730514,0.1265904945,0.1119081458,0.5328058729,0.2188699515,0.6768204658,0.8810528318,1.1193612283,0.1899528867,1.8674783738,0.1276648127,2.5352678521,0.1751922022,0.1811345248,0.4828836491,143.6464150225,0.4795040231
2018-12-25,0.1735247709,1.0,14.9061650198,6.7611544444,0.8355397889,35.9225147999,2.9002115064,0.1007598563,0.5195671393,1.1574435703,1862.4380308643,8.9547779183,0.4984053089,8.7395785539,0.8305822581,14.1530231986,4.158730514,0.1265904945,0.1119081458,0.5328058729,0.2188699515,0.6768204658,0.8810528318,1.1193612283,0.1899528867,1.8674783738,0.1276648127,2.5352678521,0.1751922022,0.1811345248,0.4828836491,143.6464150225,0.4795040231
2018-12-26,0.1735247709,1.0,14.9061650198,6.7611544444,0.8355397889,35.9225147999,2.9002115064,0.1007598563,0.5195671393,1.1574435703,1862.4380308643,8.9547779183,0.4984053089,8.7395785539,0.8305822581,14.1530231986,4.158730514,0.1265904945,0.1119081458,0.5328058729,0.2188699515,0.6768204658,0.8810528318,1.1193612283,0.1899528867,1.8674783738,0.1276648127,2.5352678521,0.1751922022,0.1811345248,0.4828836491,143.6464150225,0.4795040231
2018-12-27,0.1739442705,1.0,14.92554063,6.732316601,0.8379849398,36.0861416916,2.9018393204,0.1010818211,0.5222368111,1.152801625,1863.8072473039,8.9715404729,0.5025979418,8.8517097038,0.8318463904,14.1556969554,4.1551358449,0.1265753179,0.11222211,0.5321460234,0.2194840027,0.6740845481,0.876555679,1.1188319923,0.1903735874,1.8539990349,0.1276750945,2.5393955717,0.1752572692,0.181362152,0.4828580727,143.2896789325,0.4819378514
2018-12-28,0.1739043203,1.0,14.8468500602,6.7192028178,0.8323264524,35.8475634224,2.8732890454,0.100620848,0.5197512149,1.145537028,1854.6613758973,8.9421619332,0.4951959517,8.8662557403,0.8258839003,14.0889027598,4.1594587365,0.1251393285,0.1114628383,0.5300726738,0.2179990191,0.6732355433,0.8780819475,1.1117080565,0.1901556021,1.8336305676,0.127669535,2.5140889028,0.1743501717,0.1807369923,0.480716929,142.5999821659,0.4796023006
2018-12-29,0.1739043203,1.0,14.8468500602,6.7192028178,0.8323264524,35.8475634224,2.8732890454,0.100620848,0.5197512149,1.145537028,1854.6613758973,8.9421619332,0.4951959517,8.8662557403,0.8258839003,14.0889027598,4.1594587365,0.1251393285,0.1114628383,0.5300726738,0.2179990191,0.6732355433,0.8780819475,1.1117080565,0.1901556021,1.8336305676,0.127669535,2.5140889028,0.1743501717,0.1807369923,0.480716929,142.5999821659,0.4796023006
2018-12-30,0.1739043203,1.0,14.8468500602,6.7192028178,0.8323264524,35.8475634224,2.8732890454,0.100620848,0.5197512149,1.145537028,1854.6613758973,8.9421619332,0.4951959517,8.8662557403,0.8258839003,14.0889027598,4.1594587365,0.1251393285,0.1114628383,0.5300726738,0.2179990191,0.6732355433,0.8780819475,1.1117080565,0.1901556021,1.8336305676,0.127669535,2.5140889028,0.1743501717,0.1807369923,0.480716929,142.5999821659,0.4796023006
2018-12-31,0.1740172846,1.0,14.8536381377,6.7034290493,0.8327069975,35.7936994703,2.8685809869,0.0997524394,0.5200446055,1.1435517145,1839.97769724,8.8909729579,0.4955673265,8.8893560078,0.8265960413,14.0340117089,4.1318093114,0.125664901,0.1115137998,0.5276498467,0.2180986897,0.6756398104,0.8781823251,1.1093727349,0.190197937,1.835450237,0.1276833008,2.5081795372,0.1738611653,0.1808753833,0.4791971006,142.5068302202,0.4796654586
2019-01-01,0.1740172846,1.0,14.8536381377,6.7034290493,0.8327069975,35.7936994703,2.8685809869,0.0997524394,0.5200446055,1.1435517145,1839.97769724,8.8909729579,0.4955673265,8.8893560078,0.8265960413,14.0340117089,4.1318093114,0.125664901,0.1115137998,0.5276498467,0.2180986897,0.6756398104,0.8781823251,1.1093727349,0.190197937,1.835450237,0.1276833008,2.5081795372,0.1738611653,0.1808753833,0.4791971006,142.5068302202,0.4796654586
2019-01-02,0.1741102426,1.0,14.9394136224,6.7075055435,0.8362151992,36.1020897261,2.8839563688,0.1009754295,0.5218715703,1.1439178444,1846.0490066522,8.9575447398,0.4919703452,8.8873720519,0.8310188814,13.9180684033,4.1220014783,0.1258651197,0.1119896074,0.528534952,0.2190292741,0.6845924698,0.875366766,1.1099066007,0.1909310816,1.8486684436,0.1276345555,2.5079064663,0.1741998343,0.1822406881,0.4782852151,143.1809528076,0.4811521491
2019-01-03,0.1731695243,1.0,15.0308266955,6.7142567841,0.8401399577,36.2731200216,2.8894964223,0.1016065884,0.5249538725,1.1566536159,1839.7540614734,8.9563926016,0.4816839926,8.8049030197,0.8362022411,13.749381216,4.1085009676,0.1262206921,0.1125061878,0.5290040952,0.2200396022,0.7003285181,0.8777620269,1.1150825795,0.1922168219,1.8467778228,0.127672022,2.5019576077,0.1743958418,0.1832388281,0.4773075019,143.9145402997,0.4834953422
2019-01-04,0.1715980968,1.0,15.0013993843,6.6956619088,0.8360369437,35.986565911,2.8718723762,0.1007422334,0.5223173804,1.1470472992,1818.2311782816,8.8924153373,0.480145536,8.6962216625,0.8321858382,13.7923313742,4.0959417856,0.1260117548,0.1119507417,0.5273551637,0.2189532606,0.6908144416,0.8763504058,1.1043716765,0.1908200392,1.8043660789,0.1276574307,2.4973971453,0.1738035264,0.1812370557,0.4737755388,143.199552197,0.480906801
2019-01-05,0.1715980968,1.0,15.0013993843,6.6956619088,0.8360369437,35.986565911,2.8718723762,0.1007422334,0.5223173804,1.1470472992,1818.2311782816,8.8924153373,0.480145536,8.6962216625,0.8321858382,13.7923313742,4.0959417856,0.1260117548,0.1119507417,0.5273551637,0.2189532606,0.6908144416,0.8763504058,1.1043716765,0.1908200392,1.8043660789,0.1276574307,2.4973971453,0.1738035264,0.1812370557,0.4737755388,143.199552197,0.480906801
2019-01-06,0.1715980968,1.0,15.0013993843,6.6956619088,0.8360369437,35.986565911,2.8718723762,0.1007422334,0.5223173804,1.1470472992,1818.2311782816,8.8924153373,0.480145536,8.6962216625,0.8321858382,13.7923313742,4.0959417856,0.1260117548,0.1119507417,0.5273551637,0.2189532606,0.6908144416,0.8763504058,1.1043716765,0.1908200392,1.8043660789,0.1276574307,2.4973971453,0.1738035264,0.1812370557,0.4737755388,143.199552197,0.480906801
2019-01-07,0.1704004371,1.0,15.0763294936,6.6884485431,0.8327107285,35.8073976605,2.8515672915,0.1000479499,0.519921496,1.1400359066,1797.8556374544,8.8862807632,0.4715701908,8.5380197821,0.828417543,13.8162516587,4.0820946285,0.1251937509,0.1115113128,0.5254970617,0.2180938256,0.6838431259,0.8744828663,1.093011586,0.188732897,1.7690600711,0.1276246975,2.4666525419,0.1731882199,0.1788641458,0.4714475284,142.8627184228,0.4784727411
2019-01-08,0.1695977518,1.0,15.1777051667,6.6974830213,0.8326326237,35.9257731039,2.8595644077,0.1000802935,0.5209041942,1.1358744745,1804.583421619,8.9488240345,0.4751145855,8.5556868999,0.8285398847,13.8796266351,4.0932966065,0.1252578872,0.1115187742,0.5247292882,0.2181084186,0.7009066476,0.874362949,1.0900960177,0.1898384093,1.7883708222,0.1275774777,2.4712448841,0.173400542,0.1788984175,0.4718582373,143.7053227911,0.4801440823
2019-01-09,0.1689739278,1.0,15.2468565192,6.6697479647,0.83151611,35.8451480694,2.8543585517,0.1001381015,0.520520331,1.1389813897,1802.0236331845,8.9806657831,0.4704919311,8.5636882023,0.8272839657,13.8881154707,4.0831282228,0.1250709998,0.1113722171,0.5249195336,0.2178217822,0.7060887191,0.8712203054,1.0877501698,0.1883081447,1.7834701355,0.1275768747,2.4613928209,0.1729944648,0.1779950773,0.4692668367,143.0197462941,0.4785441424
2019-01-10,0.1686796293,1.0,15.1635808614,6.6546110116,0.8257017718,35.5210476254,2.8342955737,0.1000099542,0.5177627359,1.1314951224,1796.1963855155,8.9809653372,0.469517995,8.5439312496,0.8212776782,13.7921118411,4.0703873294,0.124715199,0.1106023403,0.5227619616,0.2163160572,0.6935762161,0.8650540845,1.0782953967,0.1878359546,1.7666622426,0.1275797996,2.4474417679,0.1723626872,0.1773066118,0.4674165505,142.570840799,0.4751365939
2019-01-11,0.1686111449,1.0,15.2719873489,6.6579672001,0.8254503633,35.5645990689,2.8316763798,0.0995443839,0.5171353689,1.1317195086,1796.5895141938,8.995930419,0.4738518363,8.5558406228,0.8218784213,13.8133522068,4.072345649,0.1252612605,0.1105864399,0.521636237,0.2162849591,0.6969599788,0.8617116569,1.0790803632,0.1865925,1.7651144017,0.1275393411,2.4412841297,0.1723379079,0.1766065445,0.4675373506,142.5636148495,0.4752231081
2019-01-12,0.1686111449,1.0,15.2719873489,6.6579672001,0.8254503633,35.5645990689,2.8316763798,0.0995443839,0.5171353689,1.1317195086,1796.5895141938,8.995930419,0.4738518363,8.5558406228,0.8218784213,13.8133522068,4.072345649,0.1252612605,0.1105864399,0.521636237,0.2162849591,0.6969599788,0.8617116569,1.0790803632,0.1865925,1.7651144017,0.1275393411,2.4412841297,0.1723379079,0.1766065445,0.4675373506,142.5636148495,0.4752231081
2019-01-13,0.1686111449,1.0,15.2719873489,6.6579672001,0.8254503633,35.5645990689,2.8316763798,0.0995443839,0.5171353689,1.1317195086,1796.5895141938,8.995930419,0.4738518363,8.5558406228,0.8218784213,13.8133522068,4.072345649,0.1252612605,0.1105864399,0.521636237,0.2162849591,0.6969599788,0.8617116569,1.0790803632,0.1865925,1.7651144017,0.1275393411,2.4412841297,0.1723379079,0.1766065445,0.4675373506,142.5636148495,0.4752231081
2019-01-14,0.1693019325,1.0,15.4001823559,6.66177419,0.8299308382,35.7295349923,2.8421953877,0.0992538973,0.5205484022,1.1396468521,1800.8750861743,9.0310116308,0.475226277,8.5685280317,0.8264393889,13.7801054106,4.0725420864,0.1251806881,0.1111926524,0.5231503102,0.2174705895,0.703193453,0.8627993862,1.0882202504,0.1870260413,1.7703871728,0.1275046145,2.4443480775,0.1726377121,0.1772966842,0.4663975804,143.1961216003,0.4772944604
2019-01-15,0.1691407907,1.0,15.4586244615,6.6431903922,0.8330691787,36.0291983838,2.8542089872,0.0993649128,0.5227024131,1.142967163,1800.9308659062,9.0665669576,0.4729111324,8.5577382414,0.8289059535,13.8424448066,4.0675714892,0.1257450276,0.1116146171,0.5219657566,0.218295868,0.695135835,0.8619996875,1.0895260843,0.1870326138,1.7621380896,0.1275085385,2.4255530504,0.1727124584,0.1772886577,0.4676652454,143.2305734759,0.479161551
2019-01-16,0.1690322147,1.0,15.5029214892,6.6565179431,0.8355011305,35.9958808122,2.8614923101,0.0991627303,0.5244129038,1.1471938033,1803.921063825,9.0673061855,0.4731581186,8.4977836979,0.8313147821,13.8697978464,4.0425127046,0.126138933,0.1119344512,0.5238868119,0.2189213996,0.6846582641,0.8620967561,1.0897714299,0.1882401666,1.7471400748,0.1274821465,2.4220376547,0.1728155992,0.1776847478,0.4687814816,143.0925250173,0.4799413463
2019-01-17,0.1695061245,1.0,15.3923597517,6.6946697243,0.8350467028,35.8040158846,2.8566474635,0.098730354,0.5245259802,1.1506012641,1807.6547905364,9.0582806645,0.479657699,8.4904524862,0.830840651,13.8654287153,4.0468706303,0.1265395156,0.1118630796,0.5243805582,0.2187818111,0.6848257733,0.8632138263,1.0915599306,0.188992673,1.7555791711,0.1274791655,2.4207170423,0.1728508306,0.177806365,0.4701605235,143.2608087701,0.4791655014
2019-01-18,0.169206516,1.0,15.4068044856,6.7064321732,0.8346172337,35.5642266969,2.8599859125,0.098528639,0.5254078107,1.1461745732,1810.4873603828,9.0660323565,0.4774208696,8.4554846211,0.8306593173,13.9510962534,4.0430004137,0.1266868662,0.1118055478,0.5257544079,0.2186692904,0.683031272,0.8641562594,1.0869511745,0.188291723,1.7574378641,0.1274806856,2.4272425398,0.1728849185,0.1772117932,0.471059134,142.9691081271,0.4799923972
2019-01-19,0.169206516,1.0,15.4068044856,6.7064321732,0.8346172337,35.5642266969,2.8599859125,0.098528639,0.5254078107,1.1461745732,1810.4873603828,9.0660323565,0.4774208696,8.4554846211,0.8306593173,13.9510962534,4.0430004137,0.1266868662,0.1118055478,0.5257544079,0.2186692904,0.683031272,0.8641562594,1.0869511745,0.188291723,1.7574378641,0.1274806856,2.4272425398,0.1728849185,0.1772117932,0.471059134,142.9691081271,0.4799923972
2019-01-20,0.169206516,1.0,15.4068044856,6.7064321732,0.8346172337,35.5642266969,2.8599859125,0.098528639,0.5254078107,1.1461745732,1810.4873603828,9.0660323565,0.4774208696,8.4554846211,0.8306593173,13.9510962534,4.0430004137,0.1266868662,0.1118055478,0.5257544079,0.2186692904,0.683031272,0.8641562594,1.0869511745,0.188291723,1.7574378641,0.1274806856,2.4272425398,0.1728849185,0.1772117932,0.471059134,142.9691081271,0.4799923972
2019-01-21,0.1695985819,1.0,15.4598694101,6.7270626248,0.8376040568,35.6440864317,2.8712949043,0.0990676958,0.5285300783,1.1501222878,1815.3140215855,9.0799807032,0.4807705253,8.4622029753,0.833217403,13.978953037,4.0523257118,0.1272578365,0.1121906343,0.5249736352,0.2194224426,0.6806269213,0.8665380214,1.0931631027,0.1895460767,1.7675746629,0.1274709987,2.4435120156,0.1734130635,0.1782596989,0.4714026073,144.2075975498,0.481421231
